"날짜","종가","시가","고가","저가","거래량","변동 %"
"1984- 08- 24","139.81","139.81","139.81","139.81","","0.29%"
"1984- 08- 23","139.40","139.40","139.40","139.40","","-0.40%"
"1984- 08- 22","139.96","139.96","139.96","139.96","","-0.19%"
"1984- 08- 21","140.22","140.22","140.22","140.22","","0.42%"
"1984- 08- 20","139.63","139.63","139.63","139.63","","0.26%"
"1984- 08- 17","139.27","139.27","139.27","139.27","","0.19%"
"1984- 08- 16","139.01","139.01","139.01","139.01","","-0.58%"
"1984- 08- 15","139.82","139.82","139.82","139.82","","-0.23%"
"1984- 08- 14","140.14","140.14","140.14","140.14","","-0.88%"
"1984- 08- 13","141.38","141.38","141.38","141.38","","0.50%"
"1984- 08- 10","140.67","140.67","140.67","140.67","","-0.10%"
"1984- 08- 09","140.81","140.81","140.81","140.81","","0.00%"
"1984- 08- 08","140.81","140.81","140.81","140.81","","-0.41%"
"1984- 08- 07","141.39","141.39","141.39","141.39","","0.81%"
"1984- 08- 06","140.26","140.26","140.26","140.26","","0.65%"
"1984- 08- 03","139.36","139.36","139.36","139.36","","-1.09%"
"1984- 08- 02","140.90","140.90","140.90","140.90","","-0.57%"
"1984- 08- 01","141.71","141.71","141.71","141.71","","0.30%"
"1984- 07- 31","141.29","141.29","141.29","141.29","","0.16%"
"1984- 07- 30","141.07","141.07","141.07","141.07","","0.25%"
"1984- 07- 27","140.72","140.72","140.72","140.72","","1.17%"
"1984- 07- 26","139.09","139.09","139.09","139.09","","-0.24%"
"1984- 07- 25","139.43","139.43","139.43","139.43","","-0.44%"
"1984- 07- 24","140.04","140.04","140.04","140.04","","-0.31%"
"1984- 07- 23","140.48","140.48","140.48","140.48","","0.51%"
"1984- 07- 20","139.77","139.77","139.77","139.77","","0.47%"
"1984- 07- 19","139.11","139.11","139.11","139.11","","-0.56%"
"1984- 07- 18","139.90","139.90","139.90","139.90","","0.45%"
"1984- 07- 17","139.28","139.28","139.28","139.28","","0.72%"
"1984- 07- 16","138.28","138.28","138.28","138.28","","-0.27%"
"1984- 07- 13","138.65","138.65","138.65","138.65","","-0.65%"
"1984- 07- 12","139.56","139.56","139.56","139.56","","0.28%"
"1984- 07- 11","139.17","139.17","139.17","139.17","","0.44%"
"1984- 07- 10","138.56","138.56","138.56","138.56","","-0.45%"
"1984- 07- 09","139.18","139.18","139.18","139.18","","0.22%"
"1984- 07- 06","138.88","138.88","138.88","138.88","","0.28%"
"1984- 07- 05","138.49","138.49","138.49","138.49","","0.49%"
"1984- 07- 03","137.81","137.81","137.81","137.81","","0.81%"
"1984- 07- 02","136.70","136.70","136.70","136.70","","0.32%"
"1984- 06- 29","136.26","136.26","136.26","136.26","","-0.06%"
"1984- 06- 28","136.34","136.34","136.34","136.34","","-0.35%"
"1984- 06- 27","136.82","136.82","136.82","136.82","","0.37%"
"1984- 06- 26","136.31","136.31","136.31","136.31","","-0.43%"
"1984- 06- 25","136.90","136.90","136.90","136.90","","0.71%"
"1984- 06- 22","135.94","135.94","135.94","135.94","","0.07%"
"1984- 06- 21","135.84","135.84","135.84","135.84","","0.16%"
"1984- 06- 20","135.62","135.62","135.62","135.62","","0.67%"
"1984- 06- 19","134.72","134.72","134.72","134.72","","-0.07%"
"1984- 06- 18","134.81","134.81","134.81","134.81","","0.39%"
"1984- 06- 15","134.29","134.29","134.29","134.29","","0.52%"
"1984- 06- 14","133.59","133.59","133.59","133.59","","0.09%"
"1984- 06- 13","133.47","133.47","133.47","133.47","","-0.23%"
"1984- 06- 12","133.78","133.78","133.78","133.78","","0.35%"
"1984- 06- 11","133.32","133.32","133.32","133.32","","0.44%"
"1984- 06- 08","132.73","132.73","132.73","132.73","","0.10%"
"1984- 06- 07","132.60","132.60","132.60","132.60","","0.52%"
"1984- 06- 06","131.92","131.92","131.92","131.92","","-0.26%"
"1984- 06- 05","132.27","132.27","132.27","132.27","","0.59%"
"1984- 06- 04","131.50","131.50","131.50","131.50","","-0.38%"
"1984- 06- 01","132.00","132.00","132.00","132.00","","-1.26%"
"1984- 05- 31","133.69","133.69","133.69","133.69","","-0.09%"
"1984- 05- 30","133.81","133.81","133.81","133.81","","0.05%"
"1984- 05- 29","133.74","133.74","133.74","133.74","","0.09%"
"1984- 05- 25","133.62","133.62","133.62","133.62","","-0.33%"
"1984- 05- 24","134.06","134.06","134.06","134.06","","-0.37%"
"1984- 05- 23","134.56","134.56","134.56","134.56","","0.37%"
"1984- 05- 22","134.06","134.06","134.06","134.06","","-0.23%"
"1984- 05- 21","134.37","134.37","134.37","134.37","","-0.51%"
"1984- 05- 18","135.06","135.06","135.06","135.06","","0.51%"
"1984- 05- 17","134.38","134.38","134.38","134.38","","0.37%"
"1984- 05- 16","133.88","133.88","133.88","133.88","","-0.07%"
"1984- 05- 15","133.98","133.98","133.98","133.98","","-0.27%"
"1984- 05- 14","134.34","134.34","134.34","134.34","","-0.33%"
"1984- 05- 11","134.78","134.78","134.78","134.78","","-0.07%"
"1984- 05- 10","134.88","134.88","134.88","134.88","","0.32%"
"1984- 05- 09","134.45","134.45","134.45","134.45","","-0.36%"
"1984- 05- 08","134.93","134.93","134.93","134.93","","0.25%"
"1984- 05- 07","134.59","134.59","134.59","134.59","","1.45%"
"1984- 05- 04","132.67","132.67","132.67","132.67","","0.43%"
"1984- 05- 03","132.10","132.10","132.10","132.10","","-0.62%"
"1984- 05- 02","132.92","132.92","132.92","132.92","","-0.02%"
"1984- 05- 01","132.95","132.95","132.95","132.95","","0.23%"
"1984- 04- 30","132.64","132.64","132.64","132.64","","0.40%"
"1984- 04- 27","132.11","132.11","132.11","132.11","","0.33%"
"1984- 04- 26","131.68","131.68","131.68","131.68","","0.43%"
"1984- 04- 25","131.12","131.12","131.12","131.12","","-0.18%"
"1984- 04- 24","131.36","131.36","131.36","131.36","","0.67%"
"1984- 04- 23","130.49","130.49","130.49","130.49","","0.01%"
"1984- 04- 19","130.48","130.48","130.48","130.48","","0.39%"
"1984- 04- 18","129.97","129.97","129.97","129.97","","0.07%"
"1984- 04- 17","129.88","129.88","129.88","129.88","","0.12%"
"1984- 04- 16","129.72","129.72","129.72","129.72","","0.36%"
"1984- 04- 13","129.25","129.25","129.25","129.25","","0.22%"
"1984- 04- 12","128.97","128.97","128.97","128.97","","0.38%"
"1984- 04- 11","128.48","128.48","128.48","128.48","","-0.36%"
"1984- 04- 10","128.94","128.94","128.94","128.94","","-0.42%"
"1984- 04- 09","129.49","129.49","129.49","129.49","","0.26%"
"1984- 04- 06","129.16","129.16","129.16","129.16","","-0.26%"
"1984- 04- 05","129.50","129.50","129.50","129.50","","0.32%"
"1984- 04- 04","129.09","129.09","129.09","129.09","","-0.01%"
"1984- 04- 03","129.10","129.10","129.10","129.10","","0.58%"
"1984- 04- 02","128.36","128.36","128.36","128.36","","0.11%"
"1984- 03- 30","128.22","128.22","128.22","128.22","","0.30%"
"1984- 03- 29","127.84","127.84","127.84","127.84","","-0.20%"
"1984- 03- 28","128.10","128.10","128.10","128.10","","0.14%"
"1984- 03- 27","127.92","127.92","127.92","127.92","","-0.27%"
"1984- 03- 26","128.27","128.27","128.27","128.27","","-0.79%"
"1984- 03- 23","129.29","129.29","129.29","129.29","","-0.22%"
"1984- 03- 22","129.57","129.57","129.57","129.57","","-0.31%"
"1984- 03- 21","129.97","129.97","129.97","129.97","","0.36%"
"1984- 03- 20","129.51","129.51","129.51","129.51","","0.20%"
"1984- 03- 19","129.25","129.25","129.25","129.25","","0.09%"
"1984- 03- 16","129.13","129.13","129.13","129.13","","1.21%"
"1984- 03- 15","127.59","127.59","127.59","127.59","","0.53%"
"1984- 03- 14","126.92","126.92","126.92","126.92","","-0.04%"
"1984- 03- 13","126.97","126.97","126.97","126.97","","-1.08%"
"1984- 03- 12","128.35","128.35","128.35","128.35","","0.65%"
"1984- 03- 09","127.52","127.52","127.52","127.52","","-0.12%"
"1984- 03- 08","127.67","127.67","127.67","127.67","","1.09%"
"1984- 03- 07","126.29","126.29","126.29","126.29","","0.09%"
"1984- 03- 06","126.18","126.18","126.18","126.18","","-0.55%"
"1984- 03- 05","126.88","126.88","126.88","126.88","","-0.56%"
"1984- 03- 02","127.60","127.60","127.60","127.60","","-0.84%"
"1984- 03- 01","128.68","128.68","128.68","128.68","","0.34%"
"1984- 02- 29","128.25","128.25","128.25","128.25","","-0.15%"
"1984- 02- 28","128.44","128.44","128.44","128.44","","-0.90%"
"1984- 02- 27","129.60","129.60","129.60","129.60","","0.24%"
"1984- 02- 24","129.29","129.29","129.29","129.29","","-0.92%"
"1984- 02- 23","130.49","130.49","130.49","130.49","","-0.08%"
"1984- 02- 22","130.59","130.59","130.59","130.59","","-1.17%"
"1984- 02- 21","132.14","132.14","132.14","132.14","","0.72%"
"1984- 02- 17","131.20","131.20","131.20","131.20","","0.18%"
"1984- 02- 16","130.96","130.96","130.96","130.96","","0.04%"
"1984- 02- 15","130.91","130.91","130.91","130.91","","-1.33%"
"1984- 02- 14","132.67","132.67","132.67","132.67","","-0.56%"
"1984- 02- 10","133.42","133.42","133.42","133.42","","-0.24%"
"1984- 02- 09","133.74","133.74","133.74","133.74","","0.04%"
"1984- 02- 08","133.68","133.68","133.68","133.68","","-0.31%"
"1984- 02- 07","134.09","134.09","134.09","134.09","","0.74%"
"1984- 02- 06","133.10","133.10","133.10","133.10","","0.23%"
"1984- 02- 03","132.79","132.79","132.79","132.79","","-0.64%"
"1984- 02- 02","133.65","133.65","133.65","133.65","","-0.74%"
"1984- 02- 01","134.65","134.65","134.65","134.65","","-0.63%"
"1984- 01- 31","135.51","135.51","135.51","135.51","","0.19%"
"1984- 01- 30","135.25","135.25","135.25","135.25","","-0.21%"
"1984- 01- 27","135.53","135.53","135.53","135.53","","0.27%"
"1984- 01- 26","135.17","135.17","135.17","135.17","","-0.29%"
"1984- 01- 25","135.56","135.56","135.56","135.56","","-0.07%"
"1984- 01- 24","135.66","135.66","135.66","135.66","","0.38%"
"1984- 01- 23","135.14","135.14","135.14","135.14","","-0.27%"
"1984- 01- 20","135.51","135.51","135.51","135.51","","0.83%"
"1984- 01- 19","134.40","134.40","134.40","134.40","","-0.30%"
"1984- 01- 18","134.80","134.80","134.80","134.80","","-0.17%"
"1984- 01- 17","135.03","135.03","135.03","135.03","","0.42%"
"1984- 01- 16","134.47","134.47","134.47","134.47","","-0.30%"
"1984- 01- 13","134.87","134.87","134.87","134.87","","-0.90%"
"1984- 01- 12","136.10","136.10","136.10","136.10","","-0.04%"
"1984- 01- 11","136.15","136.15","136.15","136.15","","0.73%"
"1984- 01- 10","135.17","135.17","135.17","135.17","","-0.34%"
"1984- 01- 09","135.63","135.63","135.63","135.63","","0.57%"
"1984- 01- 06","134.86","134.86","134.86","134.86","","0.31%"
"1984- 01- 05","134.44","134.44","134.44","134.44","","0.19%"
"1984- 01- 04","134.19","134.19","134.19","134.19","","0.75%"
"1984- 01- 03","133.19","133.19","133.19","133.19","","1.06%"
"1983- 12- 30","131.79","131.79","131.79","131.79","","-0.16%"
"1983- 12- 29","132.00","132.00","132.00","132.00","","-0.68%"
"1983- 12- 28","132.90","132.90","132.90","132.90","","-0.13%"
"1983- 12- 27","133.07","133.07","133.07","133.07","","-0.08%"
"1983- 12- 23","133.17","133.17","133.17","133.17","","-0.28%"
"1983- 12- 22","133.54","133.54","133.54","133.54","","-0.11%"
"1983- 12- 21","133.69","133.69","133.69","133.69","","0.03%"
"1983- 12- 20","133.65","133.65","133.65","133.65","","-0.19%"
"1983- 12- 19","133.91","133.91","133.91","133.91","","-0.10%"
"1983- 12- 16","134.05","134.05","134.05","134.05","","0.26%"
"1983- 12- 15","133.70","133.70","133.70","133.70","","0.01%"
"1983- 12- 14","133.68","133.68","133.68","133.68","","-0.12%"
"1983- 12- 13","133.84","133.84","133.84","133.84","","0.54%"
"1983- 12- 12","133.12","133.12","133.12","133.12","","0.08%"
"1983- 12- 09","133.01","133.01","133.01","133.01","","0.67%"
"1983- 12- 08","132.13","132.13","132.13","132.13","","0.02%"
"1983- 12- 07","132.10","132.10","132.10","132.10","","0.09%"
"1983- 12- 06","131.98","131.98","131.98","131.98","","-0.30%"
"1983- 12- 05","132.38","132.38","132.38","132.38","","0.89%"
"1983- 12- 02","131.21","131.21","131.21","131.21","","0.33%"
"1983- 12- 01","130.78","130.78","130.78","130.78","","0.11%"
"1983- 11- 30","130.64","130.64","130.64","130.64","","-0.55%"
"1983- 11- 29","131.36","131.36","131.36","131.36","","0.06%"
"1983- 11- 28","131.28","131.28","131.28","131.28","","-0.02%"
"1983- 11- 25","131.30","131.30","131.30","131.30","","0.33%"
"1983- 11- 23","130.87","130.87","130.87","130.87","","0.31%"
"1983- 11- 22","130.46","130.46","130.46","130.46","","-0.36%"
"1983- 11- 21","130.93","130.93","130.93","130.93","","-0.07%"
"1983- 11- 18","131.02","131.02","131.02","131.02","","0.21%"
"1983- 11- 17","130.75","130.75","130.75","130.75","","0.38%"
"1983- 11- 16","130.26","130.26","130.26","130.26","","0.28%"
"1983- 11- 15","129.89","129.89","129.89","129.89","","0.03%"
"1983- 11- 14","129.85","129.85","129.85","129.85","","0.43%"
"1983- 11- 10","129.29","129.29","129.29","129.29","","-0.37%"
"1983- 11- 09","129.77","129.77","129.77","129.77","","-0.28%"
"1983- 11- 07","130.14","130.14","130.14","130.14","","0.25%"
"1983- 11- 04","129.81","129.81","129.81","129.81","","0.43%"
"1983- 11- 03","129.26","129.26","129.26","129.26","","0.28%"
"1983- 11- 02","128.90","128.90","128.90","128.90","","-0.26%"
"1983- 11- 01","129.23","129.23","129.23","129.23","","0.65%"
"1983- 10- 31","128.40","128.40","128.40","128.40","","0.30%"
"1983- 10- 28","128.02","128.02","128.02","128.02","","0.03%"
"1983- 10- 27","127.98","127.98","127.98","127.98","","0.05%"
"1983- 10- 26","127.91","127.91","127.91","127.91","","0.34%"
"1983- 10- 25","127.48","127.48","127.48","127.48","","-0.25%"
"1983- 10- 24","127.80","127.80","127.80","127.80","","0.72%"
"1983- 10- 21","126.89","126.89","126.89","126.89","","-0.16%"
"1983- 10- 20","127.09","127.09","127.09","127.09","","0.09%"
"1983- 10- 19","126.97","126.97","126.97","126.97","","0.06%"
"1983- 10- 18","126.90","126.90","126.90","126.90","","-0.45%"
"1983- 10- 17","127.47","127.47","127.47","127.47","","-0.34%"
"1983- 10- 14","127.90","127.90","127.90","127.90","","0.28%"
"1983- 10- 13","127.54","127.54","127.54","127.54","","-0.25%"
"1983- 10- 12","127.86","127.86","127.86","127.86","","0.80%"
"1983- 10- 11","126.85","126.85","126.85","126.85","","0.51%"
"1983- 10- 07","126.21","126.21","126.21","126.21","","-0.58%"
"1983- 10- 06","126.95","126.95","126.95","126.95","","-0.30%"
"1983- 10- 05","127.33","127.33","127.33","127.33","","-0.86%"
"1983- 10- 04","128.44","128.44","128.44","128.44","","0.23%"
"1983- 10- 03","128.15","128.15","128.15","128.15","","-0.16%"
"1983- 09- 30","128.35","128.35","128.35","128.35","","-0.26%"
"1983- 09- 29","128.68","128.68","128.68","128.68","","-0.10%"
"1983- 09- 28","128.81","128.81","128.81","128.81","","-0.22%"
"1983- 09- 27","129.10","129.10","129.10","129.10","","0.15%"
"1983- 09- 26","128.91","128.91","128.91","128.91","","-0.19%"
"1983- 09- 23","129.16","129.16","129.16","129.16","","-0.93%"
"1983- 09- 22","130.37","130.37","130.37","130.37","","0.56%"
"1983- 09- 21","129.64","129.64","129.64","129.64","","-0.02%"
"1983- 09- 20","129.66","129.66","129.66","129.66","","0.27%"
"1983- 09- 19","129.31","129.31","129.31","129.31","","-0.32%"
"1983- 09- 16","129.73","129.73","129.73","129.73","","-0.40%"
"1983- 09- 15","130.25","130.25","130.25","130.25","","-0.25%"
"1983- 09- 14","130.58","130.58","130.58","130.58","","0.25%"
"1983- 09- 13","130.26","130.26","130.26","130.26","","0.64%"
"1983- 09- 12","129.43","129.43","129.43","129.43","","-0.40%"
"1983- 09- 09","129.95","129.95","129.95","129.95","","-0.15%"
"1983- 09- 08","130.14","130.14","130.14","130.14","","-0.29%"
"1983- 09- 07","130.52","130.52","130.52","130.52","","0.22%"
"1983- 09- 06","130.23","130.23","130.23","130.23","","-0.41%"
"1983- 09- 02","130.77","130.77","130.77","130.77","","0.02%"
"1983- 09- 01","130.74","130.74","130.74","130.74","","-0.08%"
"1983- 08- 31","130.84","130.84","130.84","130.84","","0.27%"
"1983- 08- 30","130.49","130.49","130.49","130.49","","0.23%"
"1983- 08- 29","130.19","130.19","130.19","130.19","","0.42%"
"1983- 08- 26","129.64","129.64","129.64","129.64","","0.74%"
"1983- 08- 25","128.69","128.69","128.69","128.69","","0.22%"
"1983- 08- 24","128.41","128.41","128.41","128.41","","0.25%"
"1983- 08- 23","128.09","128.09","128.09","128.09","","-0.12%"
"1983- 08- 22","128.25","128.25","128.25","128.25","","-0.64%"
"1983- 08- 19","129.08","129.08","129.08","129.08","","0.59%"
"1983- 08- 18","128.32","128.32","128.32","128.32","","-0.23%"
"1983- 08- 17","128.61","128.61","128.61","128.61","","-0.50%"
"1983- 08- 16","129.25","129.25","129.25","129.25","","-1.44%"
"1983- 08- 15","131.14","131.14","131.14","131.14","","-0.42%"
"1983- 08- 12","131.69","131.69","131.69","131.69","","-0.19%"
"1983- 08- 11","131.94","131.94","131.94","131.94","","0.26%"
"1983- 08- 10","131.60","131.60","131.60","131.60","","1.01%"
"1983- 08- 09","130.28","130.28","130.28","130.28","","-0.18%"
"1983- 08- 08","130.52","130.52","130.52","130.52","","0.25%"
"1983- 08- 05","130.19","130.19","130.19","130.19","","0.40%"
"1983- 08- 04","129.67","129.67","129.67","129.67","","0.39%"
"1983- 08- 03","129.17","129.17","129.17","129.17","","0.05%"
"1983- 08- 02","129.10","129.10","129.10","129.10","","-0.45%"
"1983- 08- 01","129.68","129.68","129.68","129.68","","0.97%"
"1983- 07- 29","128.44","128.44","128.44","128.44","","0.55%"
"1983- 07- 28","127.74","127.74","127.74","127.74","","0.11%"
"1983- 07- 27","127.60","127.60","127.60","127.60","","0.31%"
"1983- 07- 26","127.20","127.20","127.20","127.20","","0.07%"
"1983- 07- 25","127.11","127.11","127.11","127.11","","0.34%"
"1983- 07- 22","126.68","126.68","126.68","126.68","","0.30%"
"1983- 07- 21","126.30","126.30","126.30","126.30","","0.16%"
"1983- 07- 20","126.10","126.10","126.10","126.10","","-0.54%"
"1983- 07- 19","126.78","126.78","126.78","126.78","","-0.09%"
"1983- 07- 18","126.90","126.90","126.90","126.90","","-0.12%"
"1983- 07- 15","127.05","127.05","127.05","127.05","","0.68%"
"1983- 07- 14","126.19","126.19","126.19","126.19","","-0.11%"
"1983- 07- 13","126.33","126.33","126.33","126.33","","-0.13%"
"1983- 07- 12","126.49","126.49","126.49","126.49","","0.01%"
"1983- 07- 11","126.48","126.48","126.48","126.48","","0.26%"
"1983- 07- 08","126.15","126.15","126.15","126.15","","0.02%"
"1983- 07- 07","126.12","126.12","126.12","126.12","","0.28%"
"1983- 07- 06","125.77","125.77","125.77","125.77","","-0.17%"
"1983- 07- 05","125.99","125.99","125.99","125.99","","0.81%"
"1983- 07- 01","124.98","124.98","124.98","124.98","","0.03%"
"1983- 06- 30","124.94","124.94","124.94","124.94","","-0.17%"
"1983- 06- 29","125.15","125.15","125.15","125.15","","0.17%"
"1983- 06- 28","124.94","124.94","124.94","124.94","","0.22%"
"1983- 06- 27","124.66","124.66","124.66","124.66","","0.31%"
"1983- 06- 24","124.27","124.27","124.27","124.27","","-0.02%"
"1983- 06- 23","124.29","124.29","124.29","124.29","","0.03%"
"1983- 06- 22","124.25","124.25","124.25","124.25","","-0.86%"
"1983- 06- 21","125.33","125.33","125.33","125.33","","0.12%"
"1983- 06- 20","125.18","125.18","125.18","125.18","","-0.38%"
"1983- 06- 17","125.66","125.66","125.66","125.66","","0.04%"
"1983- 06- 16","125.61","125.61","125.61","125.61","","-0.48%"
"1983- 06- 15","126.21","126.21","126.21","126.21","","0.03%"
"1983- 06- 14","126.17","126.17","126.17","126.17","","0.53%"
"1983- 06- 13","125.50","125.50","125.50","125.50","","0.09%"
"1983- 06- 10","125.39","125.39","125.39","125.39","","-0.16%"
"1983- 06- 09","125.59","125.59","125.59","125.59","","-0.07%"
"1983- 06- 08","125.68","125.68","125.68","125.68","","0.10%"
"1983- 06- 07","125.56","125.56","125.56","125.56","","0.18%"
"1983- 06- 06","125.33","125.33","125.33","125.33","","0.46%"
"1983- 06- 03","124.75","124.75","124.75","124.75","","0.25%"
"1983- 06- 02","124.44","124.44","124.44","124.44","","-0.19%"
"1983- 06- 01","124.68","124.68","124.68","124.68","","0.72%"
"1983- 05- 31","123.79","123.79","123.79","123.79","","0.31%"
"1983- 05- 27","123.41","123.41","123.41","123.41","","0.53%"
"1983- 05- 26","122.76","122.76","122.76","122.76","","0.04%"
"1983- 05- 25","122.71","122.71","122.71","122.71","","-0.27%"
"1983- 05- 24","123.04","123.04","123.04","123.04","","0.15%"
"1983- 05- 23","122.86","122.86","122.86","122.86","","0.29%"
"1983- 05- 20","122.50","122.50","122.50","122.50","","-0.08%"
"1983- 05- 19","122.60","122.60","122.60","122.60","","0.57%"
"1983- 05- 18","121.91","121.91","121.91","121.91","","-0.05%"
"1983- 05- 17","121.97","121.97","121.97","121.97","","0.02%"
"1983- 05- 16","121.94","121.94","121.94","121.94","","0.65%"
"1983- 05- 13","121.15","121.15","121.15","121.15","","0.09%"
"1983- 05- 12","121.04","121.04","121.04","121.04","","0.12%"
"1983- 05- 11","120.90","120.90","120.90","120.90","","-0.35%"
"1983- 05- 10","121.32","121.32","121.32","121.32","","0.21%"
"1983- 05- 09","121.07","121.07","121.07","121.07","","-0.21%"
"1983- 05- 06","121.32","121.32","121.32","121.32","","-0.05%"
"1983- 05- 05","121.38","121.38","121.38","121.38","","-0.16%"
"1983- 05- 04","121.57","121.57","121.57","121.57","","-0.34%"
"1983- 05- 03","121.98","121.98","121.98","121.98","","-0.05%"
"1983- 05- 02","122.04","122.04","122.04","122.04","","-0.29%"
"1983- 04- 29","122.39","122.39","122.39","122.39","","0.07%"
"1983- 04- 28","122.31","122.31","122.31","122.31","","0.57%"
"1983- 04- 27","121.62","121.62","121.62","121.62","","-0.12%"
"1983- 04- 26","121.77","121.77","121.77","121.77","","0.21%"
"1983- 04- 25","121.51","121.51","121.51","121.51","","-0.31%"
"1983- 04- 22","121.89","121.89","121.89","121.89","","-0.14%"
"1983- 04- 21","122.06","122.06","122.06","122.06","","-0.30%"
"1983- 04- 20","122.43","122.43","122.43","122.43","","0.36%"
"1983- 04- 19","121.99","121.99","121.99","121.99","","-0.16%"
"1983- 04- 18","122.19","122.19","122.19","122.19","","0.49%"
"1983- 04- 15","121.59","121.59","121.59","121.59","","-0.23%"
"1983- 04- 14","121.87","121.87","121.87","121.87","","-0.05%"
"1983- 04- 13","121.93","121.93","121.93","121.93","","0.49%"
"1983- 04- 12","121.33","121.33","121.33","121.33","","-0.07%"
"1983- 04- 11","121.42","121.42","121.42","121.42","","-0.39%"
"1983- 04- 08","121.89","121.89","121.89","121.89","","0.32%"
"1983- 04- 07","121.50","121.50","121.50","121.50","","0.30%"
"1983- 04- 06","121.14","121.14","121.14","121.14","","-0.30%"
"1983- 04- 05","121.50","121.50","121.50","121.50","","-0.27%"
"1983- 04- 04","121.83","121.83","121.83","121.83","","-0.36%"
"1983- 04- 01","122.27","122.27","122.27","122.27","","0.05%"
"1983- 03- 31","122.21","122.21","122.21","122.21","","-0.08%"
"1983- 03- 30","122.31","122.31","122.31","122.31","","-0.22%"
"1983- 03- 29","122.58","122.58","122.58","122.58","","-0.06%"
"1983- 03- 28","122.65","122.65","122.65","122.65","","0.72%"
"1983- 03- 25","121.77","121.77","121.77","121.77","","-0.11%"
"1983- 03- 24","121.91","121.91","121.91","121.91","","-0.18%"
"1983- 03- 23","122.13","122.13","122.13","122.13","","0.34%"
"1983- 03- 22","121.72","121.72","121.72","121.72","","-0.13%"
"1983- 03- 21","121.88","121.88","121.88","121.88","","1.19%"
"1983- 03- 18","120.45","120.45","120.45","120.45","","0.43%"
"1983- 03- 17","119.94","119.94","119.94","119.94","","0.58%"
"1983- 03- 16","119.25","119.25","119.25","119.25","","0.15%"
"1983- 03- 15","119.07","119.07","119.07","119.07","","0.08%"
"1983- 03- 14","118.97","118.97","118.97","118.97","","-1.08%"
"1983- 03- 11","120.27","120.27","120.27","120.27","","0.30%"
"1983- 03- 10","119.91","119.91","119.91","119.91","","-0.20%"
"1983- 03- 09","120.15","120.15","120.15","120.15","","0.09%"
"1983- 03- 08","120.04","120.04","120.04","120.04","","0.81%"
"1983- 03- 07","119.08","119.08","119.08","119.08","","-0.23%"
"1983- 03- 04","119.35","119.35","119.35","119.35","","-0.53%"
"1983- 03- 03","119.98","119.98","119.98","119.98","","-0.27%"
"1983- 03- 02","120.30","120.30","120.30","120.30","","-0.41%"
"1983- 03- 01","120.79","120.79","120.79","120.79","","0.37%"
"1983- 02- 28","120.35","120.35","120.35","120.35","","0.75%"
"1983- 02- 25","119.45","119.45","119.45","119.45","","0.25%"
"1983- 02- 24","119.15","119.15","119.15","119.15","","-0.31%"
"1983- 02- 23","119.52","119.52","119.52","119.52","","0.28%"
"1983- 02- 22","119.19","119.19","119.19","119.19","","0.56%"
"1983- 02- 18","118.53","118.53","118.53","118.53","","0.06%"
"1983- 02- 17","118.46","118.46","118.46","118.46","","0.37%"
"1983- 02- 16","118.02","118.02","118.02","118.02","","-0.70%"
"1983- 02- 15","118.85","118.85","118.85","118.85","","-0.20%"
"1983- 02- 14","119.09","119.09","119.09","119.09","","0.20%"
"1983- 02- 11","118.85","118.85","118.85","118.85","","-0.12%"
"1983- 02- 10","118.99","118.99","118.99","118.99","","-0.61%"
"1983- 02- 09","119.72","119.72","119.72","119.72","","-0.35%"
"1983- 02- 08","120.14","120.14","120.14","120.14","","-0.20%"
"1983- 02- 07","120.38","120.38","120.38","120.38","","-0.86%"
"1983- 02- 04","121.42","121.42","121.42","121.42","","0.31%"
"1983- 02- 03","121.05","121.05","121.05","121.05","","-1.01%"
"1983- 02- 02","122.28","122.28","122.28","122.28","","1.07%"
"1983- 02- 01","120.99","120.99","120.99","120.99","","-0.11%"
"1983- 01- 31","121.12","121.12","121.12","121.12","","1.14%"
"1983- 01- 28","119.76","119.76","119.76","119.76","","0.20%"
"1983- 01- 27","119.52","119.52","119.52","119.52","","0.08%"
"1983- 01- 26","119.42","119.42","119.42","119.42","","0.08%"
"1983- 01- 25","119.32","119.32","119.32","119.32","","-1.23%"
"1983- 01- 24","120.81","120.81","120.81","120.81","","1.01%"
"1983- 01- 21","119.60","119.60","119.60","119.60","","0.65%"
"1983- 01- 20","118.83","118.83","118.83","118.83","","0.24%"
"1983- 01- 19","118.54","118.54","118.54","118.54","","0.67%"
"1983- 01- 18","117.75","117.75","117.75","117.75","","1.19%"
"1983- 01- 17","116.37","116.37","116.37","116.37","","-0.02%"
"1983- 01- 14","116.39","116.39","116.39","116.39","","0.39%"
"1983- 01- 13","115.94","115.94","115.94","115.94","","-0.63%"
"1983- 01- 12","116.67","116.67","116.67","116.67","","0.63%"
"1983- 01- 11","115.94","115.94","115.94","115.94","","0.44%"
"1983- 01- 10","115.43","115.43","115.43","115.43","","-0.29%"
"1983- 01- 07","115.76","115.76","115.76","115.76","","-0.38%"
"1983- 01- 06","116.20","116.20","116.20","116.20","","0.19%"
"1983- 01- 05","115.98","115.98","115.98","115.98","","-0.46%"
"1983- 01- 04","116.52","116.52","116.52","116.52","","-0.38%"
"1983- 01- 03","116.97","116.97","116.97","116.97","","-0.33%"
"1982- 12- 31","117.36","117.36","117.36","117.36","","-0.47%"
"1982- 12- 30","117.91","117.91","117.91","117.91","","0.73%"
